onset	duration	sample	trial_type	response_time	stim_file	value
0.0000000000	n/a	n/a	STATUS	n/a	n/a	boundary
149.5220000000	n/a	n/a	Instr: "Choose"	n/a	n/a	S  1
151.0200000000	n/a	n/a	Imperative Stimulus	n/a	n/a	S  3
153.0980000000	n/a	n/a	Left Button Choice	n/a	n/a	S  4
153.9340000000	n/a	n/a	FB: +1	n/a	n/a	S 11
156.2900000000	n/a	n/a	Instr: "Match"	n/a	n/a	S  2
157.7280000000	n/a	n/a	Imperative Stimulus	n/a	n/a	S  3
158.5140000000	n/a	n/a	Left Button Choice	n/a	n/a	S  4
159.3260000000	n/a	n/a	FB: +1	n/a	n/a	S 11
161.6780000000	n/a	n/a	Instr: "Choose"	n/a	n/a	S  1
163.2740000000	n/a	n/a	Imperative Stimulus	n/a	n/a	S  3
164.1180000000	n/a	n/a	Right Button Choice	n/a	n/a	S  5
164.9300000000	n/a	n/a	FB: +1	n/a	n/a	S 11
167.2820000000	n/a	n/a	Instr: "Choose"	n/a	n/a	S  1
168.7960000000	n/a	n/a	Imperative Stimulus	n/a	n/a	S  3
169.6580000000	n/a	n/a	Left Button Choice	n/a	n/a	S  4
170.4680000000	n/a	n/a	FB: 0	n/a	n/a	S 10
172.8180000000	n/a	n/a	Instr: "Match"	n/a	n/a	S  2
174.2880000000	n/a	n/a	Imperative Stimulus	n/a	n/a	S  3
174.9620000000	n/a	n/a	Left Button Choice	n/a	n/a	S  4
175.7720000000	n/a	n/a	FB: 0	n/a	n/a	S 10
178.1240000000	n/a	n/a	Instr: "Match"	n/a	n/a	S  2
179.5580000000	n/a	n/a	Imperative Stimulus	n/a	n/a	S  3
180.8340000000	n/a	n/a	Left Button Choice	n/a	n/a	S  4
181.6420000000	n/a	n/a	FB: +1	n/a	n/a	S 11
253.6800000000	n/a	n/a	Instr: "Choose"	n/a	n/a	S  1
255.1920000000	n/a	n/a	Imperative Stimulus	n/a	n/a	S  3
256.1560000000	n/a	n/a	Right Button Choice	n/a	n/a	S  5
256.9660000000	n/a	n/a	FB: 0	n/a	n/a	S 10
259.3180000000	n/a	n/a	Instr: "Match"	n/a	n/a	S  2
260.9080000000	n/a	n/a	Imperative Stimulus	n/a	n/a	S  3
261.4120000000	n/a	n/a	Left Button Choice	n/a	n/a	S  4
262.2200000000	n/a	n/a	FB: 0	n/a	n/a	S 10
264.5720000000	n/a	n/a	Instr: "Choose"	n/a	n/a	S  1
266.0160000000	n/a	n/a	Imperative Stimulus	n/a	n/a	S  3
266.9320000000	n/a	n/a	Right Button Choice	n/a	n/a	S  5
267.7420000000	n/a	n/a	FB: +1	n/a	n/a	S 11
270.0940000000	n/a	n/a	Instr: "Match"	n/a	n/a	S  2
271.5420000000	n/a	n/a	Imperative Stimulus	n/a	n/a	S  3
272.1640000000	n/a	n/a	Left Button Choice	n/a	n/a	S  4
272.9800000000	n/a	n/a	FB: +1	n/a	n/a	S 11
275.3300000000	n/a	n/a	Instr: "Choose"	n/a	n/a	S  1
276.7340000000	n/a	n/a	Imperative Stimulus	n/a	n/a	S  3
277.7480000000	n/a	n/a	Left Button Choice	n/a	n/a	S  4
278.5660000000	n/a	n/a	FB: 0	n/a	n/a	S 10
280.9180000000	n/a	n/a	Instr: "Match"	n/a	n/a	S  2
282.3340000000	n/a	n/a	Imperative Stimulus	n/a	n/a	S  3
283.0160000000	n/a	n/a	Left Button Choice	n/a	n/a	S  4
283.8200000000	n/a	n/a	FB: 0	n/a	n/a	S 10
286.1720000000	n/a	n/a	Instr: "Choose"	n/a	n/a	S  1
287.7180000000	n/a	n/a	Imperative Stimulus	n/a	n/a	S  3
288.7080000000	n/a	n/a	Left Button Choice	n/a	n/a	S  4
289.5260000000	n/a	n/a	FB: 0	n/a	n/a	S 10
291.8760000000	n/a	n/a	Instr: "Match"	n/a	n/a	S  2
293.3020000000	n/a	n/a	Imperative Stimulus	n/a	n/a	S  3
293.8800000000	n/a	n/a	Left Button Choice	n/a	n/a	S  4
294.6960000000	n/a	n/a	FB: 0	n/a	n/a	S 10
297.0480000000	n/a	n/a	Instr: "Choose"	n/a	n/a	S  1
298.4860000000	n/a	n/a	Imperative Stimulus	n/a	n/a	S  3
299.6080000000	n/a	n/a	Left Button Choice	n/a	n/a	S  4
300.4160000000	n/a	n/a	FB: +1	n/a	n/a	S 11
302.7680000000	n/a	n/a	Instr: "Match"	n/a	n/a	S  2
304.2020000000	n/a	n/a	Imperative Stimulus	n/a	n/a	S  3
304.8960000000	n/a	n/a	Right Button Choice	n/a	n/a	S  5
305.7040000000	n/a	n/a	FB: +1	n/a	n/a	S 11
308.0560000000	n/a	n/a	Instr: "Choose"	n/a	n/a	S  1
309.5900000000	n/a	n/a	Imperative Stimulus	n/a	n/a	S  3
310.6800000000	n/a	n/a	Left Button Choice	n/a	n/a	S  4
311.4920000000	n/a	n/a	FB: +1	n/a	n/a	S 11
313.8440000000	n/a	n/a	Instr: "Choose"	n/a	n/a	S  1
315.2740000000	n/a	n/a	Imperative Stimulus	n/a	n/a	S  3
316.3640000000	n/a	n/a	Right Button Choice	n/a	n/a	S  5
317.1800000000	n/a	n/a	FB: +1	n/a	n/a	S 11
319.5320000000	n/a	n/a	Instr: "Match"	n/a	n/a	S  2
321.0420000000	n/a	n/a	Imperative Stimulus	n/a	n/a	S  3
321.7000000000	n/a	n/a	Left Button Choice	n/a	n/a	S  4
322.5180000000	n/a	n/a	FB: +1	n/a	n/a	S 11
324.8680000000	n/a	n/a	Instr: "Match"	n/a	n/a	S  2
326.3400000000	n/a	n/a	Imperative Stimulus	n/a	n/a	S  3
327.9400000000	n/a	n/a	Right Button Choice	n/a	n/a	S  5
328.7560000000	n/a	n/a	FB: +1	n/a	n/a	S 11
331.1060000000	n/a	n/a	Instr: "Choose"	n/a	n/a	S  1
332.5240000000	n/a	n/a	Imperative Stimulus	n/a	n/a	S  3
