onset	duration	sample	trial_type	response_time	stim_file	value
0.0000000000	n/a	n/a	STATUS	n/a	n/a	boundary
142.9440000000	n/a	n/a	Instr: "Choose"	n/a	n/a	S  1
144.5180000000	n/a	n/a	Imperative Stimulus	n/a	n/a	S  3
145.6700000000	n/a	n/a	Left Button Choice	n/a	n/a	S  4
146.5080000000	n/a	n/a	FB: +1	n/a	n/a	S 11
148.8620000000	n/a	n/a	Instr: "Match"	n/a	n/a	S  2
150.4300000000	n/a	n/a	Imperative Stimulus	n/a	n/a	S  3
151.5340000000	n/a	n/a	Right Button Choice	n/a	n/a	S  5
152.3480000000	n/a	n/a	FB: "No Match"	n/a	n/a	S  6
154.1980000000	n/a	n/a	Instr: "Choose"	n/a	n/a	S  1
155.6680000000	n/a	n/a	Imperative Stimulus	n/a	n/a	S  3
158.3820000000	n/a	n/a	Left Button Choice	n/a	n/a	S  4
159.1880000000	n/a	n/a	FB: +1	n/a	n/a	S 11
161.5380000000	n/a	n/a	Instr: "Choose"	n/a	n/a	S  1
163.0480000000	n/a	n/a	Imperative Stimulus	n/a	n/a	S  3
164.2500000000	n/a	n/a	Right Button Choice	n/a	n/a	S  5
165.0580000000	n/a	n/a	FB: 0	n/a	n/a	S 10
167.4080000000	n/a	n/a	Instr: "Match"	n/a	n/a	S  2
168.8280000000	n/a	n/a	Imperative Stimulus	n/a	n/a	S  3
169.8620000000	n/a	n/a	Left Button Choice	n/a	n/a	S  4
170.6780000000	n/a	n/a	FB: 0	n/a	n/a	S 10
173.0300000000	n/a	n/a	Instr: "Match"	n/a	n/a	S  2
174.5320000000	n/a	n/a	Imperative Stimulus	n/a	n/a	S  3
178.6000000000	n/a	n/a	FB: "No Match"	n/a	n/a	S  6
239.0980000000	n/a	n/a	Instr: "Choose"	n/a	n/a	S  1
240.5980000000	n/a	n/a	Imperative Stimulus	n/a	n/a	S  3
241.8240000000	n/a	n/a	Right Button Choice	n/a	n/a	S  5
242.6340000000	n/a	n/a	FB: +1	n/a	n/a	S 11
244.9840000000	n/a	n/a	Instr: "Choose"	n/a	n/a	S  1
246.3940000000	n/a	n/a	Imperative Stimulus	n/a	n/a	S  3
247.7200000000	n/a	n/a	Left Button Choice	n/a	n/a	S  4
248.5380000000	n/a	n/a	FB: +1	n/a	n/a	S 11
250.8900000000	n/a	n/a	Instr: "Match"	n/a	n/a	S  2
252.3620000000	n/a	n/a	Imperative Stimulus	n/a	n/a	S  3
253.7480000000	n/a	n/a	Right Button Choice	n/a	n/a	S  5
254.5580000000	n/a	n/a	FB: "No Match"	n/a	n/a	S  6
256.4100000000	n/a	n/a	Instr: "Match"	n/a	n/a	S  2
257.9080000000	n/a	n/a	Imperative Stimulus	n/a	n/a	S  3
258.4320000000	n/a	n/a	Left Button Choice	n/a	n/a	S  4
259.2460000000	n/a	n/a	FB: +1	n/a	n/a	S 11
261.5980000000	n/a	n/a	Instr: "Choose"	n/a	n/a	S  1
263.0660000000	n/a	n/a	Imperative Stimulus	n/a	n/a	S  3
264.5640000000	n/a	n/a	Left Button Choice	n/a	n/a	S  4
265.3840000000	n/a	n/a	FB: 0	n/a	n/a	S 10
267.7360000000	n/a	n/a	Instr: "Match"	n/a	n/a	S  2
269.2380000000	n/a	n/a	Imperative Stimulus	n/a	n/a	S  3
270.2800000000	n/a	n/a	Right Button Choice	n/a	n/a	S  5
271.0880000000	n/a	n/a	FB: 0	n/a	n/a	S 10
273.4400000000	n/a	n/a	Instr: "Match"	n/a	n/a	S  2
274.9560000000	n/a	n/a	Imperative Stimulus	n/a	n/a	S  3
276.1600000000	n/a	n/a	Right Button Choice	n/a	n/a	S  5
276.9760000000	n/a	n/a	FB: +1	n/a	n/a	S 11
279.3280000000	n/a	n/a	Instr: "Choose"	n/a	n/a	S  1
280.7940000000	n/a	n/a	Imperative Stimulus	n/a	n/a	S  3
282.5680000000	n/a	n/a	Right Button Choice	n/a	n/a	S  5
283.3820000000	n/a	n/a	FB: +1	n/a	n/a	S 11
285.7320000000	n/a	n/a	Instr: "Choose"	n/a	n/a	S  1
287.1400000000	n/a	n/a	Imperative Stimulus	n/a	n/a	S  3
288.5120000000	n/a	n/a	Left Button Choice	n/a	n/a	S  4
289.3180000000	n/a	n/a	FB: +1	n/a	n/a	S 11
291.6700000000	n/a	n/a	Instr: "Match"	n/a	n/a	S  2
293.0980000000	n/a	n/a	Imperative Stimulus	n/a	n/a	S  3
293.8280000000	n/a	n/a	Left Button Choice	n/a	n/a	S  4
294.6400000000	n/a	n/a	FB: +1	n/a	n/a	S 11
296.9920000000	n/a	n/a	Instr: "Choose"	n/a	n/a	S  1
298.5620000000	n/a	n/a	Imperative Stimulus	n/a	n/a	S  3
299.5920000000	n/a	n/a	Right Button Choice	n/a	n/a	S  5
300.4100000000	n/a	n/a	FB: 0	n/a	n/a	S 10
302.7620000000	n/a	n/a	Instr: "Match"	n/a	n/a	S  2
304.2900000000	n/a	n/a	Imperative Stimulus	n/a	n/a	S  3
305.2040000000	n/a	n/a	Right Button Choice	n/a	n/a	S  5
306.0160000000	n/a	n/a	FB: 0	n/a	n/a	S 10
308.3660000000	n/a	n/a	Instr: "Choose"	n/a	n/a	S  1
309.8200000000	n/a	n/a	Imperative Stimulus	n/a	n/a	S  3
310.8920000000	n/a	n/a	Left Button Choice	n/a	n/a	S  4
311.7020000000	n/a	n/a	FB: 0	n/a	n/a	S 10
314.0540000000	n/a	n/a	Instr: "Match"	n/a	n/a	S  2
315.4740000000	n/a	n/a	Imperative Stimulus	n/a	n/a	S  3
316.4000000000	n/a	n/a	Right Button Choice	n/a	n/a	S  5
317.2060000000	n/a	n/a	FB: 0	n/a	n/a	S 10
319.5580000000	n/a	n/a	Instr: "Match"	n/a	n/a	S  2
320.9780000000	n/a	n/a	Imperative Stimulus	n/a	n/a	S  3
322.2800000000	n/a	n/a	Left Button Choice	n/a	n/a	S  4
323.0940000000	n/a	n/a	FB: +1	n/a	n/a	S 11
325.4460000000	n/a	n/a	Instr: "Choose"	n/a	n/a	S  1
327.0280000000	n/a	n/a	Imperative Stimulus	n/a	n/a	S  3
328.1480000000	n/a	n/a	Right Button Choice	n/a	n/a	S  5
328.9660000000	n/a	n/a	FB: +1	n/a	n/a	S 11
331.3180000000	n/a	n/a	Instr: "Match"	n/a	n/a	S  2
332.7680000000	n/a	n/a	Imperative Stimulus	n/a	n/a	S  3
333.7000000000	n/a	n/a	Right Button Choice	n/a	n/a	S  5
334.5040000000	n/a	n/a	FB: +1	n/a	n/a	S 11
336.8560000000	n/a	n/a	Instr: "Choose"	n/a	n/a	S  1
338.3700000000	n/a	n/a	Imperative Stimulus	n/a	n/a	S  3
339.3200000000	n/a	n/a	Left Button Choice	n/a	n/a	S  4
340.1240000000	n/a	n/a	FB: +1	n/a	n/a	S 11
342.4760000000	n/a	n/a	Instr: "Match"	n/a	n/a	S  2
343.9320000000	n/a	n/a	Imperative Stimulus	n/a	n/a	S  3
344.7680000000	n/a	n/a	Right Button Choice	n/a	n/a	S  5
345.5780000000	n/a	n/a	FB: +1	n/a	n/a	S 11
347.9300000000	n/a	n/a	Instr: "Choose"	n/a	n/a	S  1
349.5000000000	n/a	n/a	Imperative Stimulus	n/a	n/a	S  3
350.7960000000	n/a	n/a	Left Button Choice	n/a	n/a	S  4
351.6000000000	n/a	n/a	FB: +1	n/a	n/a	S 11
353.9520000000	n/a	n/a	Instr: "Choose"	n/a	n/a	S  1
355.4200000000	n/a	n/a	Imperative Stimulus	n/a	n/a	S  3
356.3360000000	n/a	n/a	Right Button Choice	n/a	n/a	S  5
357.1540000000	n/a	n/a	FB: +1	n/a	n/a	S 11
359.5060000000	n/a	n/a	Instr: "Match"	n/a	n/a	S  2
361.0940000000	n/a	n/a	Imperative Stimulus	n/a	n/a	S  3
361.5920000000	n/a	n/a	Left Button Choice	n/a	n/a	S  4
362.4080000000	n/a	n/a	FB: +1	n/a	n/a	S 11
364.7600000000	n/a	n/a	Instr: "Choose"	n/a	n/a	S  1
366.1740000000	n/a	n/a	Imperative Stimulus	n/a	n/a	S  3
367.2320000000	n/a	n/a	Left Button Choice	n/a	n/a	S  4
368.0460000000	n/a	n/a	FB: +1	n/a	n/a	S 11
370.3980000000	n/a	n/a	Instr: "Match"	n/a	n/a	S  2
371.8480000000	n/a	n/a	Imperative Stimulus	n/a	n/a	S  3
372.7480000000	n/a	n/a	Left Button Choice	n/a	n/a	S  4
373.5500000000	n/a	n/a	FB: +1	n/a	n/a	S 11
375.9020000000	n/a	n/a	Instr: "Choose"	n/a	n/a	S  1
377.4460000000	n/a	n/a	Imperative Stimulus	n/a	n/a	S  3
378.3620000000	n/a	n/a	Right Button Choice	n/a	n/a	S  5
379.1720000000	n/a	n/a	FB: +1	n/a	n/a	S 11
381.5220000000	n/a	n/a	Instr: "Match"	n/a	n/a	S  2
382.9480000000	n/a	n/a	Imperative Stimulus	n/a	n/a	S  3
383.8180000000	n/a	n/a	Right Button Choice	n/a	n/a	S  5
384.6260000000	n/a	n/a	FB: +1	n/a	n/a	S 11
386.9760000000	n/a	n/a	Instr: "Choose"	n/a	n/a	S  1
388.3940000000	n/a	n/a	Imperative Stimulus	n/a	n/a	S  3
389.4020000000	n/a	n/a	Right Button Choice	n/a	n/a	S  5
390.2120000000	n/a	n/a	FB: 0	n/a	n/a	S 10
392.5640000000	n/a	n/a	Instr: "Match"	n/a	n/a	S  2
394.0440000000	n/a	n/a	Imperative Stimulus	n/a	n/a	S  3
394.8540000000	n/a	n/a	Right Button Choice	n/a	n/a	S  5
395.6680000000	n/a	n/a	FB: 0	n/a	n/a	S 10
398.0180000000	n/a	n/a	Instr: "Match"	n/a	n/a	S  2
399.5260000000	n/a	n/a	Imperative Stimulus	n/a	n/a	S  3
400.2060000000	n/a	n/a	Left Button Choice	n/a	n/a	S  4
401.0220000000	n/a	n/a	FB: +1	n/a	n/a	S 11
403.3720000000	n/a	n/a	Instr: "Choose"	n/a	n/a	S  1
404.9740000000	n/a	n/a	Imperative Stimulus	n/a	n/a	S  3
406.0700000000	n/a	n/a	Left Button Choice	n/a	n/a	S  4
